差分ID,物件番号,差分種別,差分検出日,参照元ファイル,更新フィールド数,更新フィールド一覧
20251213_2549,100136220190,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2550,100136220196,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2551,100136220222,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2552,100136220274,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2553,100136220501,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2554,100136222323,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2555,100136223018,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2556,100136223544,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2557,100136223550,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2558,100136225177,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2559,100136225198,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2560,100136225233,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2561,100136226896,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2562,100136227191,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2563,100136227276,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2564,100136227281,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2565,100136227405,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2566,100136227485,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2567,100136227499,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2568,100136227512,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2569,100136228118,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2570,100136228246,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2571,100136229287,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2572,100136229297,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2573,100136229314,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2574,100136229921,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2575,100136231732,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2576,100136232029,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2577,100136232436,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2578,100136232621,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2579,100136233259,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2580,100136233270,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2581,100136233293,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2582,100136234737,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2583,100136235320,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2584,100136238505,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2585,100136239231,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2586,100136239255,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2587,100136240260,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2588,100136240366,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2589,100136240372,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2590,100136240415,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2591,100136240469,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2592,100136242427,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2593,100136242586,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2594,100136242688,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2595,100136243808,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2596,100136244486,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2597,100136245070,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2598,100136245869,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2599,100136245873,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2600,100136245996,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2601,100136246032,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2602,100136246089,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2603,100136246406,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2604,100136246419,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2605,100136250169,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2606,100136250186,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2607,100136250187,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2608,100136250367,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2609,100136250884,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2610,100136251006,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2611,100136251513,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2612,100136251747,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2613,100136252059,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2614,100136252074,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2615,100136252126,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2616,100136252166,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2617,100136253043,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2618,100136253517,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2619,100136253788,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2620,100136254473,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2621,100136254494,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2622,100136254655,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2623,100136255858,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2624,100136255904,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2625,100136256024,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2626,100136257087,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2627,100136257221,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2628,100136257421,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2629,100136257509,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2630,100136257676,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2631,100136257682,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2632,100136257919,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2633,100136258218,更新,2025-12-13,reins_20251213.csv,4,価格/㎡単価/坪単価/築年月
20251213_2634,100136258400,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2635,100136258447,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2636,100136258595,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2637,100136259050,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2638,100136259219,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2639,100136259875,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2640,100136260048,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2641,100136261202,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2642,100136261219,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2643,100136261222,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2644,100136261226,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2645,100136261975,更新,2025-12-13,reins_20251213.csv,3,価格/㎡単価/坪単価
20251213_2646,100136262313,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2647,100136264269,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2648,100136264499,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2649,100136265577,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2650,100136265702,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2651,100136266254,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2652,100136266826,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2653,100136266935,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2654,100136267077,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2655,100136267105,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2656,100136273539,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2657,100136278190,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2658,100136279225,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2659,100136279349,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2660,100136279355,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2661,100136279399,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2662,100136279424,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2663,100136279698,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2664,100136283353,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2665,100136284530,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2666,100136284631,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2667,100136284633,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2668,100136285170,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2669,100136285174,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2670,100136285228,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2671,100136285413,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2672,100136285497,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2673,100136291028,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2674,100136291724,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2675,100136292837,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2676,100136294494,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2677,100136294849,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2678,100136296330,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2679,100136296333,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2680,100136296395,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2681,100136296461,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2682,100136296489,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2683,100136296708,更新,2025-12-13,reins_20251213.csv,3,価格/㎡単価/坪単価
20251213_2684,100136296710,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2685,100136298110,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2686,100136299151,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2687,100136299212,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2688,100136299213,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2689,100136299234,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2690,100136300564,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2691,100136300957,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2692,100136301534,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2693,100136301586,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2694,100136301620,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2695,100136302383,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2696,100136302434,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2697,100136302675,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2698,100136303233,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2699,100136303270,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2700,100136303535,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2701,100136304413,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2702,100136304767,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2703,100136304779,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2704,100136305893,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2705,100136306000,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2706,100136306033,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2707,100136307264,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2708,100136307778,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2709,100136308457,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2710,100136308599,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2711,100136310799,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2712,100136310805,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2713,100136310827,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2714,100136310837,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2715,100136310863,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2716,100136310873,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2717,100136311093,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2718,100136311097,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2719,100136311110,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2720,100136311122,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2721,100136311154,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2722,100136312412,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2723,100136314902,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2724,100136315896,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2725,100136315898,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2726,100136317277,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2727,100136317865,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2728,100136318009,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2729,100136318375,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2730,100136318445,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2731,100136318465,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2732,100136318473,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2733,100136318929,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2734,100136318997,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2735,100136319244,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2736,100136319365,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2737,100136319435,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2738,100136320207,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2739,100136320407,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2740,100136320534,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2741,100136321402,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2742,100136321672,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2743,100136321696,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2744,100136321700,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2745,100136321726,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2746,100136321945,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2747,100136323142,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2748,100136323590,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2749,100136324211,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2750,100136324784,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2751,100136325081,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2752,100136325120,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2753,100136325340,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2754,100136325756,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2755,100136325816,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2756,100136325817,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2757,100136325840,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2758,100136326007,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2759,100136326036,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2760,100136327451,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2761,100136327477,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2762,100136327615,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2763,100136328183,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2764,100136328193,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2765,100136328246,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2766,100136328265,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2767,100136328266,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2768,100136328273,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2769,100136328602,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2770,100136332666,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2771,100136332854,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2772,100136332895,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_2773,100136332921,更新,2025-12-13,reins_20251213.csv,1,築年月
